id,name,anonymous,hostProgramName,graduatingYear,isAlumni,jobTitle,tagline,createdAt,queryDate,program,overallScore,overall,curriculum,jobSupport,review_body,school
268995,"Bennett Holton",0,NULL,2020,1,,"Good overview of knowledge.",10/1/2020,2020-10-01,"Data Analytics Career Track",4.0,4.0,4.0,4.0,"Springboard creates a good outline of the skills needed to be a data analyst, but most of the information is open source. It's helpful having that structured thinking and instruction for how to complete analysis through different platforms like excel,... Read More python and SQL.Read Less",springboard
268966,"Johnathan Skeete",0,NULL,2020,0,"Machine Learning System Architect","Springboard’s Machine Learning Engineering career track is for real",9/30/2020,2020-09-30,"Machine Learning Engineering Career Track",5.0,5.0,5.0,5.0,"I recently completed the Machine Learning Engineering career track with Springboard and have reached all of the goals I set out to accomplish. I am very confident in my ability to use the tools of Machine Learning and develop automated solutions to accomplish... Read More AI tasks.One thing I can say is the course is very demanding and this is even having a background in software development of over 10 years. I do like to do things slowly, snd even though it took me a while to get through the 600 hours, I was able to find my first Machine Learning role while I was only at the 2/3 mark which for me already proved the course was legit. I have actually begun my second Machine Learning role as I am completing the course and I was thankful throughout this pandemic that I could have the confidence that I would be able to find a job with the skills I picked up even in such volatile times. Definitely recommend this course to anyone who knows they will put in the time.Read Less",springboard
268963,"Sujit Embrandiri",0,NULL,2020,0,"Data Analyst","Data Analytics Career Track",9/29/2020,2020-09-29,"Data Analytics Career Track",3.7,4.0,3.0,4.0,"One of the most cost effective Bootcamp for Data Analytics. The curriculum by large covers: Business Analysis, Statistics, Excel, SQL, Power BI, Tableau and Python in terms of technical skills. The content is mostly open source, however compiling the... Read More curriculum and putting together the content does the job well towards the Data Analytics Course material. The 1:1 mentor weekly helpful, I personally used all calls for discussing the projects and going through the submissions. There is unlimited tutor calls where I would typically discuss any queries. The career coach calls are informative and helpful. Springboard has dynamically done everything possible to support the learning through this bootcamp. The job guarantee is something that no other bootcamp offers and got me to signup for the course. If Springboard can align instructor lead weekend sessions then I would aswell consider to signup for Data Science Career track.Read Less",springboard
268957,"Indrit Zabzuni",0,NULL,2020,0,"UX Designer","UX Career Track",9/29/2020,2020-09-29,"UX Career Track",5.0,5.0,5.0,5.0,"The UX Career Track is a great program for anyone interested to start / transition their career into UX.The platform is really smart and it has some features like "Study Plan" that make sure you go at the pace you are suppose to. The mentor is a big perk,... Read More I like it better than having a professor because they are someone who you wanna be after a couple of years.They give you practical advice and it feels like you have your own personal tutor. Another big perk is that you get a career coach that will help you prepare well for the job hunt. As a recent graduate, I feel confident to start my career as a UX Designer.Read Less",springboard
268951,Anonymous,1,NULL,2020,1,"UX Designer","The Mentorship Was The Most Beneficial Ccomponent",9/29/2020,2020-09-29,,3.7,4.0,3.0,4.0,"I signed up for Springboard to facilitate a career transition in UX Design. I just completed the UI/UX Design Stream and am happy with my experience. The student advisor I had Jessica, was extremely helpful and considerate of personal circumstances, granting... Read More me an extension when I needed it. The mentorship added value that if not there I am not sure I would have been very satisfied or would have been willing to pay even half the price of tuition. This is really where the true benefit of the course is. The curated material - yes over 90% of the material is curated form external sources such as Medium, YouTube and LinkedIn Learning. Is good but sometimes it was not structured well in terms of the order in which it was presented. Time estimates for some exercises were also way off mark for me personally but I would assume this can vary person to person. The one big con was my independent project or externship as they refer to it. While I was placed with a company that was a good match for me, they were based in India which made it very difficult to coordinate and work with them. It would have been better to be placed with a company in Canada (where I live), or at least in North America. In general they could work with having more connections in local countries that student's are in and this should be considered when matching people. A career coach in San Francisco cannot benefit someone in Toronto as much as someone in the country and even better the city can. Overall the material in conjunction with the mentorship makes this a worthwhile bootcamp. There are areas that need refinement but all in all I had a very positive experience and learned a lot.Read Less",springboard
268925,"Matt Chrostowski",0,NULL,2020,0,"Data Analyst","Springboard: The perfect way to jump out of a dead end job into a high growth industry.",9/28/2020,2020-09-28,"Data Analytics Career Track",5.0,5.0,5.0,5.0,"I was that person that was stuck in a dead end job in a dying industry with all attempts of finding other work completely failing. I came to a crossroads in my career where I could settle in my industry and hope for the best or completely start over in... Read More something new. I am sure many of you looking at these reviews are in very similar positions. After reviewing coding boot camps, I found Springboard offered the best program with support and coaching. All of it was true. All of it was needed. I did this program with a full time job and the online flexibility made it possible. It will be challenging, it will take some weekends, but it will give you a skillset that is absolutely in demand with limitless growth potential. The program teaches you what you need to know for your first data analyst role. The mentors, advisors, and career coaches help you get the role. It takes a village and I can attribute all of my success to the Springboard village.Read Less",springboard
268921,"Samuel Reid",0,NULL,2020,0,"Software Engineer",Supportive,9/28/2020,2020-09-28,"Software Engineering Career Track",4.7,5.0,4.0,5.0,"I thought I was going to end up quitting just starting out in Springboard, but the community &amp; my 1:1 mentor gave me the boost to keep pushing forward throughout the course. I didn't believe I would make it but I did! I also learned a bunch and really... Read More started loving the fact of teaching different students and folks about concepts that once had my mind in a loop. I'm currently on my job search &amp; the Springboard job team is amazing in trying to support my career.Read Less",springboard
268909,"Eric Lunstead",0,NULL,2020,1,"Student - Data Analytics","New career learning and training !",9/28/2020,2020-09-28,,5.0,5.0,5.0,5.0,"Springboard offers a terrific opportunity to learn new concepts and AND put them to use in multiple case studies and Capstone projects. They give you all the info you need as well as a personal mentor that is always there for should you get stuck on a... Read More problem or just want to talk about how the current assignment will apply to your new career. There are also internal chat rooms that are available, where you can interact with other students and faculty. Faculty also offers certain hours of group question and answer sessions. Springboard offers everything you need to be successful in moving on to your next position and career. It's a lot more fun than your typical training.Read Less",springboard
268820,"Dru Serkes",0,NULL,2020,0,,"Springboard gets you ready",9/25/2020,2020-09-25,"Software Engineering Career Track",5.0,5.0,5.0,5.0,"Pros: - Well-conceived, robust, project-based curriculum taught by an excellent instructor (Colt Steele) - 1 on 1 weekly personal mentorship from a legitimate industry expert (mine had been a dev for 20 years and has worked at Amazon for the past 5) ... Read More- Career curriculum paced well in tandem with the technical curriculum - they don't just teach you how to code; they teach you how to get a job- Active Slack community of peers. Many people actually formed study groups and checked in with one another regularly - TA's available weekdays for whenever you get stuck - Priced very favorably vs competitors, offered multiple/flexible pricing options to fit your situation (now I just sound like I work for them lol)  Cons: - If you're not a self-starter or struggle with motivation, this may be a tough sell for you. The online community and the mentor support help with not feeling alone, but at the end of the day you still have to make yourself do the work.Read Less",springboard
268816,"Edgar Damatian",0,NULL,2020,0,"UX CAREER TRACK","the UX Career Track is AWESOME",9/25/2020,2020-09-25,"UX Career Track",4.0,4.0,4.0,4.0,"Springboard was awesome. I would definitely recommend it. The best part was my mentor who had all the similar interests I did which made the conversations that much more fun and brought opportunity to collaborate. I also loved the industry design project... Read More I was paired with at the end of the course which was with an industry that I am extremely passionate about.Read Less",springboard
268814,"Huaishu Deng",0,NULL,2020,1,"UX Designer","Fantastic online learning experience with the powerful support.",9/25/2020,2020-09-25,"UX Career Track",4.7,5.0,4.0,5.0,"Pros: 100% online format that is easy to fit in everyone's schedule. Number of percentage of completion helps to keep track on the progress of the class easily. Cons: lack of training/course on UX/UI software which is critical for all UI/UX designer.",springboard
268778,"Md Saimoom Ferdous",0,NULL,2020,0,,"Best investment for upskilling",9/24/2020,2020-09-24,"Data Science Career Track",4.3,5.0,4.0,4.0,"It was the best investment for upskilling during pandemic lockdown time. Before and after the bootcamp, I see sharp differences in terms of my coding, data science, ML and interviewing skills. I would recommend this course to anyone pursuing a career... Read More in Data Science.Read Less",springboard
268777,"Silvia Sun",0,NULL,2020,1,,"UX Design Certificate Program",9/24/2020,2020-09-24,"UX Career Track",5.0,5.0,5.0,5.0,"I just completed the UX Career Track program and I love it. I compared many other Bootcamp and finally chose this one. I can learn it while I have a full-time job along the whole process. The course has a capstone project that sits as the backbone of... Read More the overall curriculum. With each unit you complete, you add to your capstone project. This style gives you an immediate opportunity to apply the skills you learned during the unit and solidify the new knowledge. For me, it's been an effective means of growing my skillset.Pros : - The course is self-paced which is exactly what I was looking for. - Every student gets a mentor and you can book mentor calls as many as you want- Very supportive student advisors.Read Less",springboard
268776,"Guadalupe Aguilera",0,NULL,2020,0,,"Springboard UX Design Career Track",9/24/2020,2020-09-24,"UX Career Track",5.0,5.0,5.0,5.0,"I was switching careers from architecture and was looking for an online program that would allow me to transition into UX Design. I enrolled in Springboard UX Career track and I do not regret investing my money or time. I had a great experience working... Read More with the career coaches and mentors, and I would recommend it to others looking to switch careers. Career guidance and coaching was the most valuable and I hope to find a job soon. I feel prepare and ready to start working as a UX Designer.Read Less",springboard
268735,"KRITI MEHTA",0,NULL,2020,1,"Billing Account Manager / Invoice Dispute AnalystDispute Analyst","Amazing mentor , career advisor &amp; curriculum- that boost  pay scale in  my current job",9/23/2020,2020-09-23,"Data Analytics Career Track",5.0,5.0,5.0,5.0,"Amazing mentor , career advisor &amp; curriculum- that boost pay scale in my current job.After being laid off due to COVID from healthcare Industry-- i was looking to brush up my technical skillset.I looked at tons of schools and their boot-camps which were... Read More offering Data Analyst degree/ certification. Spoke to number of admission representatives. None was providing mentor &amp; career advisor. Then I came across Springboard - they had everything I was looking for in the course, plus they are quite economical compare to any schools.Read Less",springboard
268731,"Jaspar von Buelow",0,NULL,2020,0,"Website Manager","The perfect way to learn during COVID times",9/23/2020,2020-09-23,"Software Engineering Career Track",5.0,5.0,5.0,5.0,"The online software engineering course from Springboard proved to be the ideal solution for me. Since I was still working full-time during the week, I needed an online course that would let you advance at your own pace while still being affordable. I... Read More think the way the course was laid out made it easy to advance from one topic to another, building upon previous lessons and not leaving gaps. I loved Colt Steele's teaching style! He knows how to break things down and explain them in a logical (and humorous) way. Springboard did a very good job matching me with my mentor. I was really able to connect with him and looked forward to our weekly meetings.Overall, my experience was an A++ and I would recommend Springboard to anyone!Read Less",springboard
268727,"Maurice Beasley",0,NULL,2020,1,"UX Designer","Best Bootcamp to go to!!",9/23/2020,2020-09-23,"UI/UX Design Career Track",5.0,5.0,5.0,5.0,"Love this experience. If only this existed long ago so I wouldn't be 30K in debt going to college!!Great curriculum, easy to understand for the most part. SOME areas are a challenge but you will get through them...The Mentors are VERY helpful! My guy,... Read More Darren was a GOD send...Your Career Coches will guide your way to a good job in this field. Follow their advice to be successful...Read Less",springboard
268719,Anonymous,1,NULL,2020,0,"Data analyst","Springboard Data Analytics career track",9/23/2020,2020-09-23,,4.7,5.0,5.0,4.0,"Springboard curriculum design is great, the concept of weekly mentor calls is a wonderful idea. The career coaches here are amazing and help us through the course. The other features like student community and integration with other concept training partners... Read More like datacamp, LinkedIn learning are cool and supportive for in-depth learning.Read Less",springboard
268712,Anonymous,1,NULL,2020,1,,"Awesome Course",9/23/2020,2020-09-23,"Data Science Career Track",4.7,5.0,5.0,4.0,"Very nice program for any data science beginner or intermediate level . Full community support from other cohort members/students , student advisor, mentor, career coaches . Course is well designed and reviewed and easy to follow along instructions .... Read More Great course structure !!Read Less",springboard
268698,"Megan Gawlik",0,NULL,2020,0,,"Awesome, project based curriculum, difficult while working full time",9/22/2020,2020-09-22,"UX Career Track",4.7,5.0,5.0,4.0,"Pros-Thorough curriculum, walks you through the entire UX Design process from research to design to testing to iteration-Weekly mentor calls to keep you on track and get guidance from a UX expert, you'll likely form a bond with this person-Project based... Read More curriculum. I now have three case studies that I included in my brand new portfolio, all with the help of Springboard-The industry design project is truly awesome. You get to work with a real company which is invaluable. Mine offered to have me continue working part-time after I finished the 4-week project, which it seems is pretty common from what I've heard. Some students I have seen get offered full time positions at their industry design project-I worked full time alongside the course and so I was able to get a 2 month extension for free (so I did the course for 8 months total), I also got a couple of weeks off to catch up after a vacation (at no charge)Cons-It was a lot of work to do the course while working full time. It's possible, but it was definitely demanding. The course end date can be extended but you will have to pay extra, so since I didn't want to pay extra, I worked a lot to try to finish before the end of my 8 months, which I ended up doing.-I was lucky enough to be able to pay upfront in order to save some money in the long run, but this course is definitely expensive. However, I think it is worth it-I didn't like how a lot of the career coaches booked calls so far out in advance due to limited availability. I think Springboard recently hired more career coaches so that may be fixed, but while I was in the course availability was limitedRead Less",springboard
268683,"Jessica L Johnson",0,NULL,2020,0,"UX Designer","High support + Self-paced learning = Great bootcamp experience",9/22/2020,2020-09-22,"UX Career Track",4.0,4.0,4.0,4.0,"Pros: Great communication and support from staff (especially during COVID times); straightforward curriculum; weekly mentor calls for support and guidance; internship with a real company; supportive network of fellow students; ability to pay after you... Read More land a job; takes student feedback for how to improve the course; and career coaching continues after you finish the course.Cons: Internship was difficult in terms of communication (my company was in India) and being able to do great work in 4 weeks; could be cost prohibitive for some (however, see above); doing the course alongside working full time could prevent you from finishing in 6 months; I felt they could expand more on some things like the design sprint (since this seems to be the industry norm these days) and the mock interviews.Overall, I had a great experience with Springboard and feel that they were truly supportive of me and met me where I was, with no previous design or tech experience (I came from a human services background). I highly recommend this bootcamp to anyone looking to pursue a career change into tech.Read Less",springboard
268609,"Goberdhan Barran",0,NULL,2020,1,,"Simply the best",9/19/2020,2020-09-19,"UI/UX Design Career Track",4.7,5.0,5.0,4.0,"Enough practice work in the curriculum with sufficient guidance that enabled me to learn the skill faster. I would recommend Springboard any day because of its timely support, effective and learned mentors. I truly enjoyed being apart of the Springboard... Read More student community.Read Less",springboard
268602,"Ayse Koksoy",0,NULL,2020,0,"Data Analyst","Its worth your time and money to invest in Springboard's education",9/19/2020,2020-09-19,,4.0,4.0,4.0,4.0,"Data Analytics track was a good way to get into Data Analytics and Data Science. I had an awesome mentor and many awesome co-mentors who helped with problem solving. The course demands a steep learning curve at times, so start with SQL and Python as you... Read More begin the course (or even earlier). You can delve into Data Science if you wish to and sure will have enough experience to continue your educational journey after the course.Read Less",springboard
268583,"Adrien Saremi",0,NULL,2020,0,"Ph.D. student","A good educational program; can easily become great",9/17/2020,2020-09-17,"Data Science Career Track",4.7,4.0,5.0,5.0,"Context: During my last year as a Ph.D. student, as I planned to pursue a career in data science, I decided to join the Data Science Career Track of the Springboard program. I was recommended by one of my Ph.D. student friends, who eventually successfully... Read More landed a good working position. I therefore decided to follow his footsteps.Overall: I am quite satisfied with Springboard's program. I think it has formed me well to become a data scientist and to quickly land a job. However, I believe there are a few things they can still improve on.Pros:- Overall Quality: the data science track definitely introduces and educates you well to the data science world, used in the industry. It covers most aspects of data science (wrangling, visualization, ML, ... ) and lets you acquire enough experience to land a job in that field. Of course, it won't replace extensive years of professional experience, but it is great way to bootstrap your data science career.- Preparedness: I would argue that the data science track doesn't require advanced programming skills, but it is best to have some Python experience (the software overwhelmingly used in the course). If you don't (like me), the first few months can be a bit of a learning curve. You eventually pass that stage though.- The Capstone Projects: the program is focused on two data science projects that you lead from start to finish. A great learning experience where you put your hands in the dirt, which you accomplish under the supervision of your mentor. These are great accomplishments you put in your portfolio and that you showcase to employers. - Mentorship: Speaking of which, the supervision by your mentor is probably the greatest feature of the course (and why the price is a bit high). For those who need someone to look over their shoulder, it's definitely a great resource that helps you move forward in the course. The mentorship I received was great and from what I heard, bad experience with mentors is quite rare. Plus you can always change, if it gets really bad.- Career: The career services they offer are equally useful. By helping you build your résumé, your LinkedIn profile, etc... Springboard helps you reach out and makes your profile more attractive to employers. The mock interviews you need to pass in order to complete the course are ideal reflections of real career situations.- Flexibility: While it is not something obvious when you start, you can actually ask for pauses, freezes and extensions if you need more time to complete the curriculum, or if you dealing with too much stuff a time in your professional / personal life (I assume they don't openly advertise that because they prefer you to finish the certification in a reasonable amount of time). I personally extensively used those (mostly because of how busy I was with my Ph.D. work, specially when it came down to my thesis defense). I eventually completed the program in 12 months. However, I DO NOT recommend to do so within such a big time frame. 6-8 months is definitely reasonable if you allocate the proper time each week. If you trail like I did, Springboard eventually starts charging you for additional extensions.Cons:- Rates: their rates are a bit high in my opinion and I believe it's mostly because of the number of resources they offer (mentors, career advisors, extensive curriculum, access to external resources like DataCamp). It's good to have that many resources, but in my opinion, some parts of the curriculum (maybe less than 10%) are useless or redundant. Therefore, I think the rates (assuming you avoid enrolling in paid extensions) could be 10% cheaper than what they currently are.- Customer Service: this definitely has been the worst part of the whole program. I assume it's because Springboard has considerably increased its volume of students (across all tracks) but their personnel's size hasn't keep up with the trend. While I always eventually obtained the information I requested, it takes a while to find and reach out to the proper person. First of, they only allow email communications. Then, their services are split between advisors, support team, finance team, etc... So if you ask for something to someone, they will most likely re-direct you to someone else. And the response time can be a few days. I don't expect every customer rep. to know everything and I assume it takes a while to train, but it is quite frustrating when you can't get a straight answer immediately, specially for finance-related questions or for deadlines (when you need an answer fast).Read Less",springboard
268551,"Ehsaas Sachdeva",0,NULL,2020,0,,"amazing experience",9/17/2020,2020-09-17,"UI/UX Design Career Track",5.0,5.0,5.0,5.0,"I didn't find any cons for sure. For Pros, they make the transition from one occupation to the other very smooth. All the information provided by them was very easy to understand and follow. Having weekly mentor call for project related queries and having... Read More career coach calls for career related advice made it so helpful. Having one on one additional mentor call and community help made the journey quite interesting. Job guarantee process is definitely very helpful.Read Less",springboard
268547,"Julia Zozulia",0,NULL,2020,0,"Data Scientist","Data Science carrer track",9/16/2020,2020-09-16,"Data Science Career Track",4.7,5.0,4.0,5.0,"I enrolled already having some knowledge in Data Science but wasn’t able to find a job by myself. Springboard taught me not only data science knowledge but, more importantly, skills on how to present yourself properly. With my mentor’s help, I started... Read More blogging about my projects, which, I believe, helped me immensely. Resume writing tips I couldn’t get from anywhere else are also very valuable. Midway thought the course I managed to find an internship. I got a full-time job offer within a month after graduation.Springboard is an opportunity, but you have to work hard to get the most out of it. Keeping your dedication though the course is demanding, the materials you have to learn are not easy, and you have to do really interesting capstone projects to succeed. But your hard work pays off, and you get support from your mentor and career advisor both during the course and after graduation.Read Less",springboard
268474,"Renata Danks",0,NULL,2020,0,"UI/UX Designer","I am very satisfied with the value of the Springboard UI/UX Career Track curriculum.",9/14/2020,2020-09-14,"UI/UX Design Career Track",3.7,4.0,4.0,3.0,"Pros:• Project-based curriculum. You'll complete the course with four portfolio-ready projects.• Networking requirements and career coaching support• Weekly mentor calls and development of mentor relationshipCons:• No formal opportunities for group work... Read More makes networking with other current students a bit unstructured• Industry Design Project in my experience was with a very small startup so the project was pretty open-ended. Can be challenging to produce impactful work within the four week time frame.Read Less",springboard
268466,"Joshua Young",0,NULL,2020,0,"Data Analyst","Extremely Satisfied.",9/14/2020,2020-09-14,"Data Analytics Career Track",4.7,5.0,5.0,4.0,"Love It: building of tangible skills and technologies while also developing social skills.Improve on: Clarity on what their job guarantee looks like from the beginning. I choose to pay monthly. I feel this was the largest determine factor in my completion... Read More of the course in 4.5 months. Very happy with the person I became through the process of the course.Read Less",springboard
268397,"Allison Raffel",0,NULL,2020,1,,"Overall Great Experience - UX Career Track",9/11/2020,2020-09-11,,4.7,5.0,4.0,5.0,"I really enjoyed my time being enrolled with Springboard. Strong points: - One-on-one time with your mentor (this is the strongest point of the course imo. My mentor was wonderful about getting back to me outside of the time he was required to by Springboard.... Read More I could not have learned what I did in this course without his help) - Additional mentor calls if necessary (these aren't with your mentor, but with a different mentor assigned by Springboard. I still found them helpful) - The structure of the course helps you really understand the basics and have a good foundation for the fundamentals of UX design - The Industry Design Project! Huge strong point. This will give you real-world experience which you can put on your resume and highlight on your portfolio - If you take the job guarantee, you're required to pass mock interviews at the end of the course: whiteboarding, portfolio walkthrough, and a behavioral interview. You get two chances to pass, but I passed them all on my first try and so did the other students I spoke with. As long as you prepare and practice you should be able to pass, but this is a strong point because it prepares you for the real-world interview process. I was really nervous for these but I'm very glad they're embedded into the structure of the course - I have just applied to complete with Springboard, so I haven't begun my job search yet, but if you take the job guarantee you will also have access to career coaches 6 months post-graduation, which will be incredibly valuable - My student advisor (Molly) was incredible - quick response from her when I reached out, and she went above and beyond to address my concerns and make sure I was taken care of Sticking points (for me personally): - The course ran a lot longer than I expected it to. The projected time to complete is within 6 months if you spend 20-25 hours a week on the course. It took me about 11 months to complete, and I think this is more due to the course structure than anything else. Projects build on other projects, so sometimes I had to revise certain projects before moving onto the next stage. For the lengthier projects, I had to revise multiple times and it took a few weeks to get the go ahead from my mentor to continue. Like I said, he was incredibly helpful to me outside of the normal hours we met and I don't blame him for this at all - I think it made me a much better designer and helped me to go into the material in more depth. My sticking point here is just wishing that Springboard projected closer to a year rather than 6 months (for part-time students like me), but this could be something that's unique to my experience - I understand why the career coaching sections are built into the structure of the course, but I have to admit I really did just want to focus on the hard skills of the course and found it a little jarring that there were career coaching sections in the beginning/middle of the course rather than just the end. The reason for this is networking and building up your LinkedIn profile/connections during the course, so the reasoning is good. I just struggled with feeling like I really wanted to focus on the skills themselves before doing the networking Overall, I had a really positive experience with Springboard and found that they were really helpful and responsive when I needed them to be. I haven't started my job search, but if I'm able to update this review later, I will when I have a better understanding of how that will look. If you're looking for a boot camp program for UX design, I think Springboard is an excellent option.Read Less",springboard
268394,"David Rosser",0,NULL,2020,0,,"Learned relevant industry methodology and tools but even more importantly got great career services support",9/11/2020,2020-09-11,"Data Analytics Career Track",4.7,5.0,4.0,5.0,"This program will definitely prepare you and give you the skills needed to be an effective analyst. I came into it with some analysis experience in my past but had been out of the industry for several years so I wanted to brush up old skills and learn... Read More new skills. Since COVID caused all my contract work to be cancelled this year I was able to work on this program nearly full time and finished it in just over 3 months. Most of the assignments were clear and could be completed with the provided instruction or a quick internet search. Only once or twice did I need to use the unlimited mentor call feature to get unstuck on something. I think the biggest value for me on this was the career support side. There are some modules interspersed with the technical material on how to search and how to manage you LinkedIn page. They help you with your resume as well. Then after you complete the course you have weekly calls with a career coach to keep you on track and give interview advice etc. I got pretty good traction right away and am currently waiting for an offer letter from Mercedes Benz USA just 2 months into my search.Read Less",springboard
268372,"Meredith Leigh Pratt",0,NULL,2020,1,"Information Design Manager","Practical Skills to Help You Excel Anywhere",9/10/2020,2020-09-10,,5.0,5.0,5.0,5.0,"The UX/UI Design Bootcamp at Springboard is online learning at its best. Springboard pairs you with a personal mentor, career coaches, and a student advisor. You also have access to a large online community of fellow students where you can bounce ideas... Read More off each other and network. The program gives you practical skills to handle complex UI/UX challenges confidently in both B2C and B2B companies. You learn by doing and end up with a fantastic portfolio to help you land that first job. There's also an internship with a real company to put your new skills to the test while discussing any challenges you face with your mentor. Springboard is on the cutting edge of what's new in the industry. Coming out of the gate, I exchanged knowledge with industry veterans and applied what I learned in my present job. The learning material is high-quality. I got as much knowledge from this online program as I did from a traditional master's degree program at Northeastern University— at a fraction of the cost! There are flexible payment options for those who need them, and the staff is simply amazing. Your student advisor is there to answer all your questions and ensure you succeed. For example, my father got very sick early in the program and passed away. Then came the Coronavirus. Things got busier in my full-time job, which I didn't want to lose. Springboard understood that and encouraged me to take some time off while allowing me access to the course material. They have been incredibly flexible during the pandemic, giving students more time to complete the program, which is quite rigorous. I can't say enough about this program. I've learned so much. There are many niche avenues to pursue within UI/UX Design, and Springboard covers all of them. Why should you consider UX/UI Design as a career? It is a gratifying career as you get to dive into users' minds and empathize with them to deliver something that makes people's lives better. So, if empathy comes naturally to you, and you are eager to innovate and be creative, then UX designing may be an ideal career option for you.Read Less",springboard
268370,"Diogo Santos",0,NULL,2020,0,,"Project-oriented and focused on business analytics",9/10/2020,2020-09-10,"Data Analytics Career Track",4.0,4.0,4.0,4.0,"I enjoyed very much my time at Springboard. The curriculum is very project-oriented, which means you'll get several chances to practice your newly acquired skills with real datasets. It's an online course, which concerned me initially. However, every... Read More student has an advisor and a mentor that follow their work closely, which is very helpful. How closely they follow your work depends on you, and how much you ask for advice and feedback. My advisor was instrumental in helping me set and stick with daily goals, balancing course-work and time to relax, and was simply there every time I had an issue related with the workings of the course.Read Less",springboard
268337,"Joseph Aronez",0,NULL,2020,0,,"Flexible, Reliable, Instructional",9/9/2020,2020-09-09,"UX Career Track",4.3,5.0,4.0,4.0,"I got the recommendation through my linkedin network and I have to say this is the best investment of 2020. I joined this community because I heard great things about their curriculum and mentorship program. Great communication, fast response, very flexible,... Read More and I now have mentors that are willing to guide me through my career.Read Less",springboard
268336,Cat,0,NULL,2020,1,,"good curriculum, assignments and mentorship",9/9/2020,2020-09-09,"Data Analytics Career Track",4.7,5.0,5.0,4.0,"Pros: Actually In-depth. Assignments were realistic/practical/like real work (as opposed to university-homework-like). Learned more from this than codeacademy, coursera and udemy. My mentor kept me inspired as he is very successful and insightful. VCons:... Read More Probably overwhelming to keep up with if you have a job during.Read Less",springboard
268293,"Jorge Londono",0,NULL,2020,0,,"Learn at your own pace",9/7/2020,2020-09-07,,5.0,5.0,5.0,5.0,"Springboard really works for people like me who usually excel at working at their own pace. I was able to set my own schedule, and while there are no strict deadlines, having a mentor and career coaches really help keep you inspired. Additionally, when... Read More I began the program I took the career coaching aspect for granted, because it really makes a big difference into pretty much all the other programs I looked at. The course goes beyond just teaching you skills, it's a program meant for you to change careers and get into the industry.Read Less",springboard
268264,Gurveen,0,NULL,2020,0,,"Hands on learning experience, I've become a much better designer with a portfolio I am confident about post-completion",9/6/2020,2020-09-06,"UX Career Track",4.0,4.0,4.0,4.0,"What I love about this course is that the built-in structure and the curated content makes the difference when trying to learn on your own vs taking this course. In retrospect I would have taken the UI/UX Design Career Track but it wasn't available when... Read More I started the UX Career track. Regardless, I think this course was worth it. I got to collaborate with other designers for my IDP and the opportunity to collaborate made the experience much more amazing.In the beginning I was unsure but I chose to stick through with it and it was rewarding when I completed the program. I also wasn't used to online coursework or engaging in the slack community because I'm not very active on social media so that was a challenge. But in retrospect, I think the slack community is something I should have taken more advantage of because more online engagement with others has made me more comfortable and confident when communicating and networking with others and the more insights I gain from their experience that I can use to inform what I want for myself. I also had a mentor that kept me on my toes and challenged me to perform and deliver better. And that resulted in a capstone project that I was very satisfied with the end result even though there's always room for growth. When working on my industry project, my mentor encouraged me to create a solution that addresses the company's measurable goals as well as user needs and provided resources that helped me establish direction for my projects.I would have liked to learn more about UX Strategy and implementing it in our projects built into the course. These were encouraged by my mentor, but not built into the course.Read Less",springboard
268239,"Evan Schaffler",0,NULL,2020,1,"Programming Strategist","Love Springboard!",9/4/2020,2020-09-04,"Data Analytics Career Track",5.0,5.0,5.0,5.0,"Springboard is the real deal, with a really strong curriculum and tons of helpful resources and support along the way. I was incredibly impressed with all elements of the program - it's really buttoned up and user-friendly and chock-full of useful, modernized... Read More information for students and job seekers.Read Less",springboard
268204,"Polina Maguire",0,NULL,2020,0,"UX Designer","Highly recommended for those who are changing their career path to UX",9/3/2020,2020-09-03,"UX Career Track",5.0,5.0,5.0,NULL,"It took me longer than the estimated 6-8 months to complete my course with Springboard, but it was worth it. Rigorous curriculum, challenging tasks, and one-on-one mentor support would be good enough reason to choose Springboard. But on top of all that... Read More they offer excellent career services. Highly recommended!Read Less",springboard
268178,"LUCIEN METEUMBA",0,NULL,2020,0,"Data Scientist","The best bootcamp",9/1/2020,2020-09-01,"Data Science Career Track",5.0,5.0,5.0,5.0,"I am really happy for the time spent at Springboard. Springboard has a great mentorship team quality and system. My mentor was really knowledgeable and really patient with me. Things that would take me days to understand, he will provide me the right... Read More resources and the right knowledge to get a better understanding of the matter.Springboard has a great curriculum. If you just follow the curriculum, you will be unbeatable in Data Science. You will be above in knowledge and skill college students and those in the work force.Read Less",springboard
